handle,label,chain,networkId,realPoints,stepsReturned,serviceCount,firstRealAt,firstRealUsd,lastRealAt,lastRealUsd,spanDays,chainLatestUsd,shareOfHoldings,chainPricedShare,chainReasonInAllChainsAnswer,status,drawable,usablePoints,drawingReason,answerRefused,pointRefusalReasons,trackedSince,basisOfRealPoints,chainsHeldByTrader,failed
derekbrown,Derek Brown,ethereum,1,7,28,28,2026-08-14T00:00:00.000Z,2.79,2026-09-10T16:00:00.000Z,21.47,28,21.47,1.0000,1,,warming,false,7,short_coverage,,(no reason given) x21,2026-09-10T16:00:00.000Z,rebuilt x6; sampled x1,1,
gmgn_0xc84248de,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,18.66,2026-09-10T16:00:00.000Z,18.66,0,18.66,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0xc84248de,,bsc,56,1,1,1,2026-09-10T16:00:00.000Z,18.66,2026-09-10T16:00:00.000Z,18.66,0,18.66,1.0000,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
Leloucharc,Lelouch,(all chains),,21,28,28,2026-08-21T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,12.46,21,12.46,,,,warming,false,21,short_coverage,,chains_unrebuildable x7,2026-09-10T16:00:00.000Z,rebuilt x20; sampled x1,1,
Leloucharc,Lelouch,robinhood,4663,21,28,28,2026-08-21T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,12.46,21,12.46,1.0000,0.25,,warming,false,21,short_coverage,,no_prices x7,2026-09-10T16:00:00.000Z,rebuilt x20; sampled x1,1,
gmgn_4h83jtypaj,,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,8.80,2026-09-10T16:00:00.000Z,11.11,28,11.11,,,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_4h83jtypaj,,solana,1399811149,28,28,28,2026-08-14T00:00:00.000Z,8.80,2026-09-10T16:00:00.000Z,11.11,28,11.11,1.0000,0.75,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_0x13086564,,(all chains),,4,28,28,2026-09-07T00:00:00.000Z,91.39,2026-09-10T16:00:00.000Z,9.70,4,9.70,,,,warming,false,4,short_coverage,,chains_unrebuildable x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,1,
gmgn_0x13086564,,robinhood,4663,4,28,28,2026-09-07T00:00:00.000Z,91.39,2026-09-10T16:00:00.000Z,9.70,4,9.70,1.0000,1,,warming,false,4,short_coverage,,no_prices x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,1,
drama_moscow,DRAMA❤️,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,9.66,2026-09-10T16:00:00.000Z,9.66,0,9.66,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
drama_moscow,DRAMA❤️,ethereum,1,13,28,28,2026-08-19T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,9.58,23,9.58,0.9917,0.3846,,warming,false,13,short_coverage,,no_prices x14; (no reason given) x1,2026-09-10T16:00:00.000Z,rebuilt x12; sampled x1,3,
drama_moscow,DRAMA❤️,bsc,56,1,28,28,2026-09-10T16:00:00.000Z,0.06,2026-09-10T16:00:00.000Z,0.06,0,0.06,0.0062,0.1667,,ready,false,1,too_few_points,,(no reason given) x10; no_prices x17,2026-09-10T16:00:00.000Z,sampled x1,3,
drama_moscow,DRAMA❤️,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,1767.85,2026-09-10T16:00:00.000Z,0.02,28,0.02,0.0021,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
Yizhimao_super,猫叔.𝓒𝓪𝓶𝓮𝓵𝓵𝓲𝓪,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,7.01,2026-09-10T16:00:00.000Z,7.01,0,7.01,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
Yizhimao_super,猫叔.𝓒𝓪𝓶𝓮𝓵𝓵𝓲𝓪,bsc,56,1,28,28,2026-09-10T16:00:00.000Z,7.01,2026-09-10T16:00:00.000Z,7.01,0,7.01,1.0000,0.75,,ready,false,1,too_few_points,,(no reason given) x27,2026-09-10T16:00:00.000Z,sampled x1,2,
Yizhimao_super,猫叔.𝓒𝓪𝓶𝓮𝓵𝓵𝓲𝓪,robinhood,4663,2,28,28,2026-09-06T00:00:00.000Z,9.75,2026-09-10T16:00:00.000Z,0.00,5,0.00,0.0000,0.5,,ready,false,2,too_few_points,,no_prices x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
gmgn_0xfcd31202,,(all chains),,16,28,28,2026-08-20T00:00:00.000Z,0.01,2026-09-10T16:00:00.000Z,6.97,22,6.97,,,,warming,false,16,short_coverage,,chains_unrebuildable x12,2026-09-10T16:00:00.000Z,rebuilt x15; sampled x1,1,
gmgn_0xfcd31202,,ethereum,1,16,28,28,2026-08-20T00:00:00.000Z,0.01,2026-09-10T16:00:00.000Z,6.97,22,6.97,1.0000,0.5714,,warming,false,16,short_coverage,,(no reason given) x10; no_prices x2,2026-09-10T16:00:00.000Z,rebuilt x15; sampled x1,1,
tranc3y,trancey🐂,(all chains),,1,1,1,2026-09-10T16:00:00.000Z,6.48,2026-09-10T16:00:00.000Z,6.48,0,6.48,,,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
tranc3y,trancey🐂,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,6.48,2026-09-10T16:00:00.000Z,6.48,0,6.48,1.0000,0.5,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0xe4c66db1,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,5.69,2026-09-10T16:00:00.000Z,5.69,0,5.69,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0xe4c66db1,,bsc,56,2,28,28,2026-09-03T00:00:00.000Z,2.04,2026-09-10T16:00:00.000Z,5.69,8,5.69,1.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
gmgn_0xe4c66db1,,ethereum,1,1,28,28,2026-09-03T00:00:00.000Z,238.42,2026-09-03T00:00:00.000Z,238.42,0,,,0,no_prices,ready,false,1,no_prices,no_prices,(no reason given) x26; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x1,2,
gmgn_0x0fa3a520,,(all chains),,2,28,28,2026-09-09T00:00:00.000Z,883.75,2026-09-10T16:00:00.000Z,5.52,2,5.52,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
gmgn_0x0fa3a520,,bsc,56,3,28,28,2026-08-17T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,5.52,25,5.52,1.0000,1,,warming,false,3,short_coverage,,(no reason given) x24; no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,2,
gmgn_0x0fa3a520,,robinhood,4663,17,28,28,2026-08-24T00:00:00.000Z,0.77,2026-09-09T00:00:00.000Z,858.80,16,,,0,no_prices,warming,false,17,short_coverage,no_prices,no_prices x11,2026-09-10T16:00:00.000Z,rebuilt x17,2,
wnggngdn119805,和联胜-刘华强,(all chains),,4,28,28,2026-09-01T00:00:00.000Z,2.55,2026-09-10T16:00:00.000Z,4.96,10,4.96,,,,warming,false,4,short_coverage,,chains_unrebuildable x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,1,
wnggngdn119805,和联胜-刘华强,bsc,56,9,28,28,2026-08-15T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,4.96,27,4.96,1.0000,1,,warming,false,9,short_coverage,,(no reason given) x19,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,1,
YE9955968232783,叶星星,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,4.89,2026-09-10T16:00:00.000Z,4.89,0,4.89,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
YE9955968232783,叶星星,bsc,56,7,28,28,2026-08-18T00:00:00.000Z,5.91,2026-09-10T16:00:00.000Z,3.44,24,3.44,0.7020,1,,warming,false,7,short_coverage,,(no reason given) x21,2026-09-10T16:00:00.000Z,rebuilt x6; sampled x1,3,
YE9955968232783,叶星星,robinhood,4663,15,28,28,2026-08-27T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.98,15,0.98,0.2000,0.4,,warming,false,15,short_coverage,,no_prices x13,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,3,
YE9955968232783,叶星星,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,0.48,2026-09-10T16:00:00.000Z,0.48,0,0.48,0.0980,0.5,,ready,false,1,too_few_points,,(no reason given) x16; no_prices x11,2026-09-10T16:00:00.000Z,sampled x1,3,
gmgn_0x76377446,,(all chains),,4,28,28,2026-09-02T00:00:00.000Z,3.54,2026-09-10T16:00:00.000Z,4.62,9,4.62,,,,warming,false,4,short_coverage,,chains_unrebuildable x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,1,
gmgn_0x76377446,,robinhood,4663,10,28,28,2026-08-31T00:00:00.000Z,3.29,2026-09-10T16:00:00.000Z,4.62,11,4.62,1.0000,1,,warming,false,10,short_coverage,,no_prices x18,2026-09-10T16:00:00.000Z,rebuilt x9; sampled x1,1,
XIGUA0903,西瓜🔶BNB,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,4.23,2026-09-10T16:00:00.000Z,4.23,0,4.23,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
XIGUA0903,西瓜🔶BNB,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,18.82,2026-09-10T16:00:00.000Z,4.03,28,4.03,0.9527,0.5,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
XIGUA0903,西瓜🔶BNB,bsc,56,6,28,28,2026-08-19T00:00:00.000Z,0.31,2026-09-10T16:00:00.000Z,0.20,23,0.20,0.0473,1,,warming,false,6,short_coverage,,(no reason given) x22,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,3,
XIGUA0903,西瓜🔶BNB,ethereum,1,2,28,28,2026-08-20T00:00:00.000Z,178.50,2026-08-24T00:00:00.000Z,236.99,4,,,0,no_prices,ready,false,2,no_prices,no_prices,no_prices x20; (no reason given) x6,2026-09-10T16:00:00.000Z,rebuilt x2,3,
baolingD,宝灵灯C🟥,(all chains),,2,28,28,2026-09-09T00:00:00.000Z,1334.67,2026-09-10T16:00:00.000Z,3.98,2,3.98,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
baolingD,宝灵灯C🟥,bsc,56,3,28,28,2026-08-23T00:00:00.000Z,1.40,2026-09-10T16:00:00.000Z,3.98,19,3.98,1.0000,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,2,
baolingD,宝灵灯C🟥,robinhood,4663,9,28,28,2026-08-30T00:00:00.000Z,15820.26,2026-09-09T00:00:00.000Z,1328.92,10,,,0,no_prices,warming,false,9,short_coverage,no_prices,no_prices x19,2026-09-10T16:00:00.000Z,rebuilt x9,2,
AnselFang,lonewolf孤狼,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,3.66,2026-09-10T16:00:00.000Z,3.66,0,3.66,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
AnselFang,lonewolf孤狼,ethereum,1,1,1,1,2026-09-10T16:00:00.000Z,3.17,2026-09-10T16:00:00.000Z,3.17,0,3.17,0.8661,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,3,
AnselFang,lonewolf孤狼,bsc,56,6,28,28,2026-09-01T00:00:00.000Z,28.67,2026-09-10T16:00:00.000Z,0.46,10,0.46,0.1257,1,,warming,false,6,short_coverage,,(no reason given) x22,2026-09-10T16:00:00.000Z,rebuilt x5; sampled x1,3,
AnselFang,lonewolf孤狼,robinhood,4663,9,28,28,2026-09-02T00:00:00.000Z,826549.57,2026-09-10T16:00:00.000Z,0.03,9,0.03,0.0082,1,,warming,false,9,short_coverage,,no_prices x19,2026-09-10T16:00:00.000Z,rebuilt x8; sampled x1,3,
gmgn_4szf8smppr,,(all chains),,28,28,28,2026-08-14T00:00:00.000Z,18.61,2026-09-10T16:00:00.000Z,2.78,28,2.78,,,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_4szf8smppr,,solana,1399811149,28,28,28,2026-08-14T00:00:00.000Z,18.61,2026-09-10T16:00:00.000Z,2.78,28,2.78,1.0000,0.6,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,1,
gmgn_0x0e7800e3,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,2.64,2026-09-10T16:00:00.000Z,2.64,0,2.64,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0x0e7800e3,,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,2.64,2026-09-10T16:00:00.000Z,2.64,0,2.64,1.0000,0.2857,,ready,false,1,too_few_points,,(no reason given) x12; no_prices x15,2026-09-10T16:00:00.000Z,sampled x1,1,
huangdidimeme,皇弟弟爱地球🌏,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,2.25,2026-09-10T16:00:00.000Z,2.25,0,2.25,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
huangdidimeme,皇弟弟爱地球🌏,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,2.03,2026-09-10T16:00:00.000Z,2.03,0,2.03,0.9022,1,,ready,false,1,too_few_points,,(no reason given) x18; no_prices x9,2026-09-10T16:00:00.000Z,sampled x1,3,
huangdidimeme,皇弟弟爱地球🌏,bsc,56,14,28,28,2026-08-17T00:00:00.000Z,302.51,2026-09-10T16:00:00.000Z,0.22,25,0.22,0.0978,1,,warming,false,14,short_coverage,,(no reason given) x11; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x13; sampled x1,3,
huangdidimeme,皇弟弟爱地球🌏,robinhood,4663,11,28,28,2026-08-30T00:00:00.000Z,189.44,2026-09-09T00:00:00.000Z,7551.11,10,,,0,no_prices,warming,false,11,short_coverage,no_prices,no_prices x17,2026-09-10T16:00:00.000Z,rebuilt x11,3,
gmgn_0x7586854e,,(all chains),,4,28,28,2026-08-20T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,1.93,22,1.93,,,,warming,false,4,short_coverage,,chains_unrebuildable x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,2,
gmgn_0x7586854e,,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,1.93,28,1.93,1.0000,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
gmgn_0x7586854e,,ethereum,1,3,28,28,2026-08-20T00:00:00.000Z,0.00,2026-09-01T00:00:00.000Z,0.00,12,,,0,no_prices,warming,false,3,short_coverage,no_prices,(no reason given) x22; no_prices x3,2026-09-10T16:00:00.000Z,rebuilt x3,2,
pheromones_sol,Phero.hl,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1.79,2026-09-10T16:00:00.000Z,1.79,0,1.79,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
pheromones_sol,Phero.hl,ethereum,1,2,28,28,2026-09-08T00:00:00.000Z,941.87,2026-09-10T16:00:00.000Z,1.79,3,1.79,1.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,1,
LuxkyVN,Lxcky,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1.68,2026-09-10T16:00:00.000Z,1.68,0,1.68,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
LuxkyVN,Lxcky,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,1.59,2026-09-10T16:00:00.000Z,1.59,0,1.59,0.9464,1,,ready,false,1,too_few_points,,(no reason given) x21; no_prices x6,2026-09-10T16:00:00.000Z,sampled x1,3,
LuxkyVN,Lxcky,bsc,56,15,28,28,2026-08-14T00:00:00.000Z,0.02,2026-09-10T16:00:00.000Z,0.09,28,0.09,0.0536,1,,warming,false,15,short_coverage,,no_prices x4; (no reason given) x9,2026-09-10T16:00:00.000Z,rebuilt x14; sampled x1,3,
LuxkyVN,Lxcky,robinhood,4663,20,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-09T00:00:00.000Z,612.23,26,,,0,no_prices,warming,false,20,short_coverage,no_prices,no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x20,3,
morena_ny1,Morena New York Comité 1,(all chains),,1,1,1,2026-09-10T16:00:00.000Z,1.57,2026-09-10T16:00:00.000Z,1.57,0,1.57,,,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
morena_ny1,Morena New York Comité 1,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,1.57,2026-09-10T16:00:00.000Z,1.57,0,1.57,1.0000,0.5,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
Doggo1114,Doggo｜1000X GEM,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1.30,2026-09-10T16:00:00.000Z,1.30,0,1.30,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
Doggo1114,Doggo｜1000X GEM,robinhood,4663,1,28,28,2026-09-10T16:00:00.000Z,1.07,2026-09-10T16:00:00.000Z,1.07,0,1.07,0.8231,0.9091,,ready,false,1,too_few_points,,no_prices x27,2026-09-10T16:00:00.000Z,sampled x1,3,
Doggo1114,Doggo｜1000X GEM,bsc,56,2,28,28,2026-09-09T00:00:00.000Z,0.16,2026-09-10T16:00:00.000Z,0.23,2,0.23,0.1769,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
Doggo1114,Doggo｜1000X GEM,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.00,0,0.00,0.0000,1,,ready,false,1,too_few_points,,(no reason given) x20; no_prices x7,2026-09-10T16:00:00.000Z,sampled x1,3,
0xossalivan,professor,(all chains),,2,28,28,2026-08-24T00:00:00.000Z,9.79,2026-09-10T16:00:00.000Z,1.24,18,1.24,,,,ready,false,2,too_few_points,,chains_unrebuildable x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
0xossalivan,professor,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,93.00,2026-09-10T16:00:00.000Z,0.78,28,0.78,0.6290,1,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,2,
0xossalivan,professor,bsc,56,2,28,28,2026-08-24T00:00:00.000Z,8.03,2026-09-10T16:00:00.000Z,0.46,18,0.46,0.3710,0.5,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,2,
gmgn_hp36u3yatu,,(all chains),,1,1,1,2026-09-10T16:00:00.000Z,1.22,2026-09-10T16:00:00.000Z,1.22,0,1.22,,,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_hp36u3yatu,,solana,1399811149,1,1,1,2026-09-10T16:00:00.000Z,1.22,2026-09-10T16:00:00.000Z,1.22,0,1.22,1.0000,0.6667,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,1,
gmgn_0x1cf13ae6,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,1.05,2026-09-10T16:00:00.000Z,1.05,0,1.05,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0x1cf13ae6,,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,1.05,2026-09-10T16:00:00.000Z,1.05,0,1.05,1.0000,1,,ready,false,1,too_few_points,,(no reason given) x23; no_prices x4,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0x1cf13ae6,,robinhood,4663,27,28,28,2026-08-14T00:00:00.000Z,0.77,2026-09-09T00:00:00.000Z,0.09,26,,,0,no_prices,warming,false,27,short_coverage,no_prices,no_prices x1,2026-09-10T16:00:00.000Z,rebuilt x27,2,
gmgn_0xf9edc4ba,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,0.61,2026-09-10T16:00:00.000Z,0.61,0,0.61,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
gmgn_0xf9edc4ba,,bsc,56,12,28,28,2026-08-21T00:00:00.000Z,0.79,2026-09-10T16:00:00.000Z,0.61,21,0.61,1.0000,1,,warming,false,12,short_coverage,,(no reason given) x16,2026-09-10T16:00:00.000Z,rebuilt x11; sampled x1,3,
gmgn_0xf9edc4ba,,ethereum,1,2,28,28,2026-08-28T00:00:00.000Z,24.90,2026-09-01T00:00:00.000Z,17.89,4,,,0,no_prices,ready,false,2,no_prices,no_prices,(no reason given) x22; no_prices x4,2026-09-10T16:00:00.000Z,rebuilt x2,3,
gmgn_0xf9edc4ba,,robinhood,4663,20,28,28,2026-08-14T00:00:00.000Z,18.29,2026-09-09T00:00:00.000Z,23.57,26,,,0,no_prices,warming,false,20,short_coverage,no_prices,no_prices x8,2026-09-10T16:00:00.000Z,rebuilt x20,3,
Supervellear,"Vellear (7,7)🏔️",(all chains),,4,28,28,2026-09-01T00:00:00.000Z,1525.38,2026-09-10T16:00:00.000Z,0.57,10,0.57,,,,warming,false,4,short_coverage,,chains_unrebuildable x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,2,
Supervellear,"Vellear (7,7)🏔️",bsc,56,8,28,28,2026-08-18T00:00:00.000Z,5.41,2026-09-10T16:00:00.000Z,0.57,24,0.57,1.0000,1,,warming,false,8,short_coverage,,(no reason given) x20,2026-09-10T16:00:00.000Z,rebuilt x7; sampled x1,2,
Supervellear,"Vellear (7,7)🏔️",robinhood,4663,8,28,28,2026-08-29T00:00:00.000Z,85.06,2026-09-08T00:00:00.000Z,19.75,10,,,0,no_prices,warming,false,8,short_coverage,no_prices,no_prices x20,2026-09-10T16:00:00.000Z,rebuilt x8,2,
YujingSanxian,玉京山掏粪工,(all chains),,14,28,28,2026-08-28T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.54,14,0.54,,,,warming,false,14,short_coverage,,chains_unrebuildable x14,2026-09-10T16:00:00.000Z,rebuilt x13; sampled x1,1,
YujingSanxian,玉京山掏粪工,robinhood,4663,14,28,28,2026-08-28T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.54,14,0.54,1.0000,0.25,,warming,false,14,short_coverage,,no_prices x14,2026-09-10T16:00:00.000Z,rebuilt x13; sampled x1,1,
gmgn_0x0fde7f37,,(all chains),,3,28,28,2026-08-22T00:00:00.000Z,8.69,2026-09-10T16:00:00.000Z,0.43,20,0.43,,,,warming,false,3,short_coverage,,chains_unrebuildable x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,1,
gmgn_0x0fde7f37,,bsc,56,4,28,28,2026-08-17T00:00:00.000Z,381.09,2026-09-10T16:00:00.000Z,0.43,25,0.43,1.0000,0.5,,warming,false,4,short_coverage,,(no reason given) x24,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,1,
R5Z5G,BTC茶哥🔶🦅,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,0.25,2026-09-10T16:00:00.000Z,0.25,0,0.25,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
R5Z5G,BTC茶哥🔶🦅,ethereum,1,1,28,28,2026-09-10T16:00:00.000Z,0.25,2026-09-10T16:00:00.000Z,0.25,0,0.25,1.0000,0.5,,ready,false,1,too_few_points,,(no reason given) x23; no_prices x4,2026-09-10T16:00:00.000Z,sampled x1,1,
0xzhy,zh,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,0.23,2026-09-10T16:00:00.000Z,0.23,0,0.23,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
0xzhy,zh,base,8453,3,28,28,2026-09-05T00:00:00.000Z,0.17,2026-09-10T16:00:00.000Z,0.23,6,0.23,1.0000,1,,warming,false,3,short_coverage,,(no reason given) x25,2026-09-10T16:00:00.000Z,rebuilt x2; sampled x1,3,
0xzhy,zh,bsc,56,2,28,28,2026-09-09T00:00:00.000Z,40.28,2026-09-10T16:00:00.000Z,0.00,2,0.00,0.0000,1,,ready,false,2,too_few_points,,(no reason given) x26,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
0xzhy,zh,ethereum,1,0,28,28,,,,,0,,,0,no_prices,ready,false,0,no_prices,no_prices,(no reason given) x16; no_prices x12,2026-09-10T16:00:00.000Z,,3,
gheezfn,Gheez,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,0.16,2026-09-10T16:00:00.000Z,0.16,0,0.16,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,1,
gheezfn,Gheez,robinhood,4663,5,28,28,2026-09-06T00:00:00.000Z,0.46,2026-09-10T16:00:00.000Z,0.16,5,0.16,1.0000,1,,warming,false,5,short_coverage,,no_prices x23,2026-09-10T16:00:00.000Z,rebuilt x4; sampled x1,1,
jurbo_eth,jurbo,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,0.14,2026-09-10T16:00:00.000Z,0.14,0,0.14,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,3,
jurbo_eth,jurbo,bsc,56,4,28,28,2026-08-23T00:00:00.000Z,0.01,2026-09-10T16:00:00.000Z,0.07,19,0.07,0.5000,0.75,,warming,false,4,short_coverage,,(no reason given) x17; no_prices x7,2026-09-10T16:00:00.000Z,rebuilt x3; sampled x1,3,
jurbo_eth,jurbo,robinhood,4663,28,28,28,2026-08-14T00:00:00.000Z,0.00,2026-09-10T16:00:00.000Z,0.07,28,0.07,0.5000,0.4167,,warming,false,28,short_coverage,,,2026-09-10T16:00:00.000Z,rebuilt x27; sampled x1,3,
jurbo_eth,jurbo,ethereum,1,2,28,28,2026-09-08T00:00:00.000Z,0.31,2026-09-10T16:00:00.000Z,0.00,3,0.00,0.0000,0.5,,ready,false,2,too_few_points,,(no reason given) x14; no_prices x12,2026-09-10T16:00:00.000Z,rebuilt x1; sampled x1,3,
gmgn_0x42879158,,(all chains),,1,28,28,2026-09-10T16:00:00.000Z,0.06,2026-09-10T16:00:00.000Z,0.06,0,0.06,,,,ready,false,1,too_few_points,,chains_unrebuildable x27,2026-09-10T16:00:00.000Z,sampled x1,2,
gmgn_0x42879158,,bsc,56,1,1,1,2026-09-10T16:00:00.000Z,0.06,2026-09-10T16:00:00.000Z,0.06,0,0.06,1.0000,1,,warming,false,1,warming,,,2026-09-10T16:00:00.000Z,sampled x1,2,
